geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
37530,-22.474194,-45.618755,brasópolis,MG
37535,-22.581354,-45.634926,luminosa,MG
37540,-22.243202,-45.713303,santa rita do sapucai,MG
37542,-22.464676,-46.014614,estiva,MG
37545,-22.354227,-45.773754,cachoeira de minas,MG
37546,-22.386839,-45.88531,itaim,MG
37548,-22.415123,-45.79923,conceicao dos ouros,MG
37550,-22.234236,-45.93524,pouso alegre,MG
37551,-22.216143,-45.960804,pouso alegre,MG
37552,-22.220398,-45.93989,pouso alegre,MG
37553,-22.2218,-45.928417,pouso alegre,MG
37554,-22.233927,-45.926483,pouso alegre,MG
37555,-22.214436,-45.912136,pouso alegre,MG
37556,-22.228096,-45.893955,pouso alegre,MG
37557,-22.259714,-45.922314,pouso alegre,MG
37558,-22.261883,-45.932667,pouso alegre,MG
37559,-22.100313,-46.19159,ipuiuna,MG
37560,-22.27986,-45.92042,pouso alegre,MG
37561,-22.291557,-45.912075,pouso alegre,MG
37563,-22.372929,-46.09326,tocos do moji,MG
37564,-22.264093,-46.158566,borda da mata,MG
37566,-22.000332,-45.971115,espirito santo do dourado,MG
37567,-22.162079,-45.757183,sao sebastiao da bela vista,MG
37568,-21.933674,-45.925026,sao joao da mata,MG
37570,-22.284426,-46.37397,ouro fino,MG
37572,-22.248476,-46.41049,crisolia,MG
37576,-22.313782,-46.330177,inconfidentes,MG
37578,-22.437233,-46.35049,bueno brandao,MG
37580,-22.428804,-46.56955,monte siao,MG
37582,-22.041634,-45.698505,careacu,MG
37584,-22.159376,-46.044025,congonhal,MG
37586,-22.163292,-46.178375,senador jose bento,MG
37588,-22.10063,-46.19,ipuiuna,MG
37589,-22.030607,-45.831425,silvianopolis,MG
37590,-22.28445,-46.6135,jacutinga,MG
37596,-22.200768,-46.61499,albertina,MG
37600,-22.618406,-46.056923,cambui,MG
37605,-22.62946,-46.01811,corrego do bom jesus,MG
37610,-22.469555,-46.1475,bom repouso,MG
37615,-22.585106,-46.175034,senador amaral,MG
37620,-22.612059,-46.360584,munhoz,MG
37630,-22.742401,-46.377445,toledo,MG
37640,-22.84334,-46.320408,extrema,MG
37650,-22.758278,-46.154278,camanducaia,MG
37652,-22.70741,-46.035263,sao mateus de minas,MG
37653,-22.857876,-46.030468,monte verde,MG
37655,-22.772938,-46.22335,itapeva,MG
37660,-22.551107,-45.777153,paraisopolis,MG
37670,-22.554092,-45.92413,consolacao,MG
37680,-22.66196,-45.853916,gonçalves,MG
37690,-22.750175,-45.745735,sapucai-mirim,MG
37701,-21.791044,-46.562443,pocos de caldas,MG
37702,-21.787874,-46.53916,pocos de caldas,MG
37703,-21.790281,-46.537617,poços de caldas,MG
37704,-21.801414,-46.54456,pocos de caldas,MG
37705,-21.806202,-46.53979,pocos de caldas,MG
37706,-21.799404,-46.507328,pocos de caldas,MG
37709,-21.800198,-46.515697,pocos de caldas,MG
37710,-21.805046,-46.51816,pocos de caldas,MG
37713,-21.830366,-46.563457,poços de caldas,MG
37714,-21.802044,-46.605194,pocos de caldas,MG
37716,-21.800085,-46.585716,pocos de caldas,MG
37718,-21.88129,-46.616257,pocos de caldas,MG
37720,-21.647835,-46.394222,botelhos,MG
37723,-21.595596,-46.31984,são gonçalo de botelhos,MG
37725,-21.638178,-46.51675,palmeiral,MG
37730,-21.712019,-46.238583,campestre,MG
37740,-21.734457,-46.38509,bandeira do sul,MG
37750,-21.68084,-45.92326,machado,MG
37757,-21.782665,-45.96662,poco fundo,MG
37760,-21.776018,-45.84183,carvalhopolis,MG
37775,-22.033741,-46.332382,santa rita de caldas,MG
37780,-21.92539,-46.383396,caldas,MG
37785,-23.4897,-46.637424,santana de caldas,MG
37790,-22.057697,-46.439598,ibitiúra de minas,MG
37795,-22.074064,-46.58644,andradas,MG
37800,-21.309841,-46.724876,guaxupé,MG
37805,-21.251436,-46.577957,juruaia,MG
37810,-21.30137,-46.79889,guaranesia,MG
37815,-19.321724,-48.92201,santa cruz do prata,MG
37820,-21.363823,-46.934383,arceburgo,MG
37855,-21.130945,-46.615692,sao pedro da uniao,MG
37860,-21.131414,-46.43119,nova resende,MG
37865,-21.011185,-46.40166,petunia,MG
37880,-21.471603,-46.397655,cabo verde,MG
37890,-21.372677,-46.527462,muzambinho,MG
37900,-20.720245,-46.611996,passos,MG
37901,-20.72938,-46.593056,passos,MG
37902,-20.728218,-46.615532,passos,MG
37903,-20.717585,-46.617416,passos,MG
37904,-20.703382,-46.62244,passos,MG
37905,-20.846758,-46.70831,fortaleza de minas,MG
37910,-20.344204,-46.85209,delfinopolis,MG
37920,-20.636307,-46.505184,sao joao batista do gloria,MG
37922,-20.329813,-46.374496,vargem bonita,MG
37925,-20.46806,-45.963608,piumhii,MG
37926,-20.290459,-45.904175,doresopolis,MG
37927,-20.345743,-46.483875,são josé do barreiro,MG
37928,-20.246489,-46.369743,sao roque de minas,MG
37930,-20.61779,-46.05101,capitolio,MG
37940,-20.8711,-46.392647,alpinopolis,MG
37945,-20.764246,-46.216457,sao jose da barra,MG
37948,-21.015507,-46.51741,bom jesus da penha,MG
37950,-20.916424,-46.993702,sao sebastiao do paraiso,MG
37952,-20.915764,-47.156197,guardinha,MG
37955,-21.079937,-47.044605,itamogi,MG
37958,-21.188288,-46.9838,monte santo de minas,MG
37960,-20.778181,-47.10019,são tomás de aquino,MG
37965,-21.017864,-46.740562,jacui,MG
37968,-21.19208,-46.980095,monte santo de minas,MG
37970,-20.73841,-46.851807,pratapolis,MG
37973,-21.07781,-47.0466,itamogi,MG
37975,-20.746977,-46.749023,itau de minas,MG
37980,-20.588205,-46.921482,cássia,MG
37990,-20.467201,-47.1233,ibiraci,MG
37993,-20.616722,-47.056545,capetinga,MG
37997,-20.397562,-47.285725,claraval,MG
38010,-19.749533,-47.93446,uberaba,MG
38015,-19.74871,-47.9317,uberaba,MG
38017,-19.741323,-47.924114,uberaba,MG
38020,-19.75409,-47.944862,uberaba,MG
38022,-19.762886,-47.938587,uberaba,MG
38025,-19.75125,-47.930195,uberaba,MG
38026,-19.765415,-47.92488,uberaba,MG
38030,-19.769793,-47.939636,uberaba,MG
38031,-19.773848,-47.924873,uberaba,MG
38035,-19.762348,-47.902225,uberaba,MG
38036,-19.766693,-47.90722,uberaba,MG
38037,-19.77281,-47.91718,uberaba,MG
38038,-19.769804,-47.88643,uberaba,MG
38040,-19.772224,-47.943146,uberaba,MG
38041,-19.7825,-47.923782,uberaba,MG
38045,-19.771786,-47.95257,uberaba,MG
38046,-19.79585,-47.98758,uberaba,MG
38048,-19.772095,-47.88788,uberaba,MG
38050,-19.754738,-47.948357,uberaba,MG
38051,-19.765684,-47.88918,uberaba,MG
38055,-19.74938,-47.976433,uberaba,MG
38056,-19.737665,-47.98787,uberaba,MG
38057,-19.738773,-47.962486,uberaba,MG
38060,-19.746147,-47.942352,uberaba,MG
38061,-19.743807,-47.95808,uberaba,MG
38064,-19.7221,-47.95821,uberaba,MG
38065,-19.738665,-47.93898,uberaba,MG
38066,-19.73716,-47.940342,uberaba,MG
38067,-19.734991,-47.93224,uberaba,MG
38070,-19.731045,-47.92206,uberaba,MG
38071,-19.72705,-47.91761,uberaba,MG
38072,-19.730993,-47.918377,uberaba,MG
38073,-19.73619,-47.90226,uberaba,MG
38080,-19.74555,-47.918022,uberaba,MG
38081,-19.75639,-47.913445,uberaba,MG
38082,-19.744076,-47.90288,uberaba,MG
38106,-19.750896,-47.97486,uberaba,MG
38108,-19.975973,-47.771694,delta,MG
38110,-20.057383,-48.11062,agua comprida,MG
38120,-19.929644,-48.382732,conceicao das alagoas,MG
38130,-19.760147,-48.57194,campo florido,MG
38140,-19.305544,-48.93408,prata,MG
38150,-19.662369,-48.309727,veríssimo,MG
38160,-19.169842,-47.6761,nova ponte,MG
38170,-19.344828,-47.29305,perdizes,MG
38175,-19.309885,-47.526554,santa juliana,MG
38178,-19.22595,-47.46278,pedrinopolis,MG
38180,-19.571949,-46.955418,araxá,MG
38181,-19.571173,-46.94068,araxa,MG
38182,-19.612724,-46.924423,araxa,MG
38183,-19.591074,-46.945465,araxa,MG
38184,-19.606627,-46.943756,araxa,MG
38185,-19.924202,-46.8223,tapira,MG
38190,-19.866903,-47.440517,sacramento,MG
38195,-19.857065,-47.58197,conquista,MG
38198,-19.858528,-47.58342,guaxima,MG
38200,-20.020254,-48.93544,frutal,MG
38205,-18.867064,-48.26412,aparecida de minas,MG
38210,-19.900236,-48.70144,pirajuba,MG
38220,-20.140612,-48.708515,planura,MG
38230,-20.281069,-49.209263,fronteira,MG
38240,-19.897846,-49.370914,itapagipe,MG
38250,-19.693035,-49.082447,comendador gomes,MG
38260,-19.859756,-49.77331,são francisco de sales,MG
38270,-19.532124,-49.487457,campina verde,MG
38272,-19.561144,-50.01246,honorópolis,MG
38280,-19.723797,-50.184727,iturama,MG
38282,-19.697012,-50.45738,alexandrita,MG
38288,-19.528475,-50.3353,uniao de minas,MG
38290,-19.697796,-50.688404,carneirinho,MG
38292,-22.597054,-43.18581,sao sebastiao do pontal,MG
38294,-19.905151,-50.726013,estrela da barra,MG
38295,-19.555656,-50.579124,limeira do oeste,MG
38300,-18.98771,-49.471573,ituiutaba,MG
38301,-18.95211,-49.457493,ituiutaba,MG
38302,-18.96668,-49.460056,ituiutaba,MG
38303,-18.97994,-49.44001,ituiutaba,MG
38304,-18.989721,-49.45544,ituiutaba,MG
38305,-19.009247,-49.48074,ituiutaba,MG
38307,-18.990005,-49.480125,ituiutaba,MG
38308,-18.964834,-49.490673,ituiutaba,MG
38310,-19.21392,-49.784775,gurinhata,MG
38320,-18.849865,-50.120865,santa vitoria,MG
38325,-19.043291,-50.488052,chaveslandia,MG
38328,-19.040394,-50.490753,perdilandia,MG
38350,-18.695286,-49.946045,ipiaçu,MG
38360,-18.685783,-49.57892,capinopolis,MG
38370,-18.515957,-49.500416,cachoeira dourada,MG
38380,-18.718758,-49.200073,canápolis,MG
38390,-18.584908,-49.20084,centralina,MG
38400,-18.91596,-48.278973,uberlandia,MG
38401,-18.882477,-48.279285,uberlandia,MG
38402,-18.875795,-48.27553,uberlandia,MG
38405,-18.887999,-48.260014,uberlandia,MG
38406,-18.877459,-48.23363,uberlandia,MG
38407,-18.915257,-48.194138,uberlandia,MG
38408,-18.925348,-48.242367,uberlandia,MG
38409,-18.931055,-48.21431,uberlandia,MG
38410,-18.952784,-48.22771,uberlandia,MG
38411,-18.939795,-48.287804,uberlandia,MG
38412,-18.94754,-48.292084,uberlândia,MG
38413,-18.931625,-48.30232,uberlandia,MG
38414,-18.941414,-48.337147,uberlandia,MG
38415,-18.90058,-48.344116,uberlandia,MG
38420,-18.872362,-48.880974,monte alegre de minas,MG
38421,-18.911491,-48.264935,uberlandia,MG
38425,-18.97009,-48.27088,uberlândia,MG
38430,-18.610933,-48.684834,tupaciguara,MG
38433,-18.8988,-48.157513,uberlandia,MG
38435,-18.430477,-49.1851,arapora,MG
38439,-19.146894,-47.933784,tapuirama,MG
38440,-18.652235,-48.19343,araguari,MG
38441,-18.649233,-48.209084,araguari,MG
38442,-18.643784,-48.208042,araguari,MG
38443,-18.629658,-48.21267,araguari,MG
38444,-18.630201,-48.178448,araguari,MG
38445,-18.633532,-48.200565,araguari,MG
38446,-18.661272,-48.18277,araguari,MG
38447,-18.634909,-48.1967,araguari,MG
38455,-18.534014,-48.196297,amanhece,MG
38460,-18.653719,-47.898617,cascalho rico,MG
38465,-18.431509,-49.18426,arapora,MG
38470,-18.491978,-47.72325,grupiara,MG
38475,-18.866161,-48.87211,monte alegre de minas,MG
38480,-18.593283,-48.706135,tupaciguara,MG
38490,-19.035946,-47.919296,indianópolis,MG
38500,-18.723032,-47.489243,monte carmelo,MG
38510,-18.98621,-47.462772,irai de minas,MG
38520,-18.886545,-47.58468,romaria,MG
38525,-18.740074,-47.691986,estrela do sul,MG
38530,-18.430172,-47.607304,douradoquara,MG
38540,-18.491106,-47.398266,abadia dos dourados,MG
38550,-18.475342,-47.211205,coromandel,MG
38570,-17.767614,-47.095387,guarda-mor,MG
38600,-17.211338,-46.886436,paracatu,MG
38602,-17.22562,-46.8824,paracatu,MG
38603,-17.234482,-46.881252,paracatu,MG
38606,-21.722319,-43.396458,paracatu,MG
38607,-17.227488,-46.851185,paracatu,MG
38610,-16.362606,-46.892796,unai,MG
38625,-16.027172,-47.09148,cabeceira grande,MG
38630,-16.059946,-46.25935,uruana de minas,MG
38640,-16.223267,-45.99734,riachinho,MG
38649,-16.123652,-45.73968,urucuia,MG
38650,-16.5644,-45.981987,bonfinopolis de minas,MG
38654,-16.647907,-46.26604,dom bosco,MG
38658,-16.5405,-46.46997,natalandia,MG
38660,-15.630952,-46.423523,buritis,MG
38665,-15.214222,-46.81607,serra bonita,MG
38680,-15.904068,-46.09864,arinos,MG
38689,-15.298975,-45.62598,chapada gaucha,MG
38690,-14.950769,-46.233047,formoso,MG
38700,-18.604977,-46.52155,patos de minas,MG
38701,-18.577526,-46.528397,patos de minas,MG
38702,-18.578224,-46.51303,patos de minas,MG
38703,-18.575403,-46.482094,patos de minas,MG
38705,-18.595278,-46.507645,patos de minas,MG
38706,-18.614872,-46.50464,patos de minas,MG
38711,-18.832388,-46.594772,santana de patos,MG
38717,-18.354053,-46.85589,pilar,MG
38720,-18.779884,-46.405582,lagoa formosa,MG
38730,-18.849081,-46.786335,guimarânia,MG
38735,-18.964748,-46.675785,cruzeiro da fortaleza,MG
38738,-22.577145,-44.945465,cruzeiro da fortaleza,MG
38740,-18.960815,-47.001484,patrocinio,MG
38741,-18.969547,-47.00403,patrocinio,MG
38742,-18.940462,-47.000877,patrocinio,MG
38743,-18.927534,-47.002094,patrocínio,MG
38744,-18.93647,-46.98796,patrocinio,MG
38745,-18.929062,-46.967793,patrocinio,MG
38747,-18.94609,-46.985954,patrocinio,MG
38748,-18.959524,-46.99271,patrocinio,MG
38749,-18.836271,-46.826283,sao joao da serra negra,MG
38750,-18.415537,-46.417114,presidente olegario,MG
38755,-17.847532,-46.517708,lagoa grande,MG
38760,-19.113552,-46.674953,serra do salitre,MG
38770,-17.740698,-46.17548,joao pinheiro,MG
38772,-17.595444,-45.889847,olhos d'agua do oeste,MG
38773,-17.396002,-45.832787,canabrava,MG
38775,-17.149624,-45.885487,joao pinheiro,MG
38776,-16.687527,-49.26546,luizlandia do oeste,MG
38779,-16.995165,-46.010063,brasilandia de minas,MG
38780,-17.991484,-46.90968,vazante,MG
38785,-18.17827,-46.80723,lagamar,MG
38790,-18.335701,-45.830753,sao goncalo do abaete,MG
38794,-18.39186,-46.0438,varjão de minas,MG
38800,-19.311317,-46.047028,sao gotardo,MG
38803,-19.362038,-46.11632,guarda dos ferreiros,MG
38805,-19.536757,-45.969837,santa rosa da serra,MG
38810,-19.201023,-46.248127,rio paranaiba,MG
38819,-19.676989,-51.18894,rio paranaiba,MG
38840,-18.99759,-46.29733,carmo do paranaiba,MG
38845,-18.858849,-46.085945,quintinos,MG
38860,-19.034338,-46.155346,arapua,MG
38870,-19.222486,-45.969566,matutina,MG
38880,-19.007088,-45.975166,tiros,MG
38900,-20.007734,-45.978756,bambui,MG
38910,-20.172932,-45.702824,iguatama,MG
38930,-19.994104,-46.22441,medeiros,MG
38950,-19.598097,-46.613033,ibia,MG
38960,-19.751133,-46.382946,pratinha,MG
38970,-19.69434,-46.16967,campos altos,MG
38980,-19.890953,-46.018665,tapirai,MG
38990,-19.823517,-45.904583,corrego danta,MG
39100,-18.233984,-43.593647,diamantina,MG
39110,-18.088434,-43.74227,sao joao da chapada,MG
39112,-17.812656,-43.422703,senador mourao,MG
39113,-17.694883,-43.333244,desembargador otoni,MG
39120,-18.562117,-43.854935,gouveia,MG
39130,-18.44505,-43.659805,datas,MG
39135,-18.618086,-43.56688,presidente kubitschek,MG
39140,-18.728437,-43.362797,alvorada de minas,MG
39150,-18.603561,-43.393288,serro,MG
39153,-18.41444,-43.495,sao goncalo do rio das pedras,MG
39155,-18.47477,-43.49768,milho verde,MG
39160,-18.46491,-43.30266,santo antonio do itambe,MG
39165,-18.360558,-43.167255,serra azul de minas,MG
39170,-18.293661,-43.01061,rio vermelho,MG
39175,-21.358677,-46.150543,pedra menina,MG
39180,-18.077103,-43.248898,felício dos santos,MG
39185,-18.007893,-43.38459,sao goncalo do rio preto,MG
39188,-18.07511,-43.476692,couto de magalhaes de minas,MG
39190,-17.951017,-43.22231,senador modestino goncalves,MG
39200,-18.37274,-44.445282,corinto,MG
39205,-18.207066,-45.219467,tres marias,MG
39207,-18.25623,-45.06662,andrequice,MG
39210,-18.292728,-44.22234,santo hipolito,MG
39215,-18.32282,-44.113613,monjolos,MG
39219,-18.107582,-44.255802,augusto de lima,MG
39220,-18.103275,-44.254993,augusto de lima,MG
39230,-17.874878,-44.169727,buenópolis,MG
39237,-18.765541,-44.91089,felixlandia,MG
39238,-18.711283,-45.153522,felixlandia,MG
39240,-17.7579,-44.170635,joaquim felicio,MG
39243,-18.738382,-44.356724,inimutaba,MG
39245,-18.638565,-44.057217,presidente juscelino,MG
39248,-18.544481,-44.59868,morro da garca,MG
39250,-17.888357,-44.578743,lassance,MG
39260,-17.591208,-44.731068,varzea da palma,MG
39265,-19.86403,-43.906414,guaicui,MG
39270,-17.341997,-44.941944,pirapora,MG
39280,-17.355927,-44.9599,buritizeiro,MG
39290,-16.363232,-45.07116,sao romao,MG
39295,-16.6916,-45.414143,santa fe de minas,MG
39300,-15.960294,-44.854755,sao francisco,MG
39314,-15.295262,-45.630024,chapada gaucha,MG
39315,-16.12452,-45.737812,urucuia,MG
39317,-16.051905,-45.1452,pintopolis,MG
39318,-16.222185,-44.896107,icaraí de minas,MG
39320,-16.294905,-44.785946,ubai,MG
39325,-16.374895,-45.015404,bentópolis de minas,MG
39328,-16.63042,-45.063484,ponto chique,MG
39330,-16.213652,-44.430065,brasilia de minas,MG
39335,-15.998578,-44.276066,japonvar,MG
39336,-16.120768,-44.581573,luislândia,MG
39338,-16.502735,-44.81169,campo azul,MG
39340,-16.688677,-44.36478,coracao de jesus,MG
39344,-16.498652,-44.260944,luiz pires de minas,MG
39347,-16.408133,-44.217716,alvacao,MG
39350,-16.858315,-44.90852,ibiai,MG
39355,-16.852583,-44.348225,sao joao da lagoa,MG
39360,-16.98207,-44.578613,lagoa dos patos,MG
39363,-17.285084,-43.949017,engenheiro navarro,MG
39365,-16.533302,-44.53012,sao joao do pacui,MG
39370,-17.229664,-44.438194,jequitai,MG
39373,-16.248304,-44.17751,mirabela,MG
39378,-16.081823,-44.082546,patis,MG
39380,-17.061941,-44.22903,claro dos pocoes,MG
39385,-18.573027,-46.501534,vista alegre,MG
39387,-17.311575,-44.228683,francisco dumont,MG
39390,-17.126575,-43.810596,bocaiuva,MG
39397,-17.01341,-43.674423,guaraciama,MG
39398,-17.398823,-43.569233,olhos-d agua,MG
39400,-16.718834,-43.869164,montes claros,MG
39401,-16.717108,-43.80714,montes claros,MG
39402,-16.736732,-43.84157,montes claros,MG
39403,-16.745085,-43.887997,montes claros,MG
39404,-16.682043,-43.828682,montes claros,MG
39405,-16.67139,-43.82746,montes claros,MG
39406,-16.750967,-43.84466,montes claros,MG
39407,-16.716581,-43.876205,montes claros,MG
39408,-16.72081,-43.883846,montes claros,MG
39414,-19.47855,-42.57817,nova esperanca,MG
39416,-16.45149,-43.82176,vila nova de minas,MG
39417,-17.283213,-43.947365,engenheiro navarro,MG
39425,-16.080359,-44.08046,patis,MG
39430,-15.931746,-44.001472,são joão da ponte,MG
39437,-15.903251,-44.3012,lontra,MG
39440,-15.818349,-43.304474,janauba,MG
39442,-15.801857,-43.310017,janaúba,MG
39445,-15.80957,-43.310257,janauba,MG
39447,-15.824913,-43.299107,janaúba,MG
39450,-15.697271,-44.040287,varzelandia,MG
39455,-15.666171,-44.164894,ibiracatu,MG
39458,-15.593094,-43.608707,verdelandia,MG
39460,-14.649528,-44.095882,manga,MG
39465,-14.749285,-44.410126,miravania,MG
39467,-14.269669,-44.16133,juvenilia,MG
39470,-15.094102,-44.09551,itacarambi,MG
39472,-16.318901,-43.723232,capitao eneas,MG
39473,-16.042147,-43.55337,cacarema,MG
39475,-14.8803005,-44.087635,sao joao das missoes,MG
39478,-14.857593,-43.923927,matias cardoso,MG
39480,-15.485939,-44.36667,januaria,MG
39489,-15.298824,-44.413475,conego marinho,MG
39490,-15.320826,-44.756927,bonito de minas,MG
39492,-15.602952,-44.391937,pedras de maria da cruz,MG
39495,-14.420259,-44.362846,montalvania,MG
39497,-14.519815,-44.394844,sao sebastiao dos pocoes,MG
39500,-15.153967,-42.87297,monte azul,MG
39505,-15.082992,-43.11833,gameleiras,MG
39508,-15.347886,-43.6702,jaiba,MG
39510,-14.924972,-42.81609,espinosa,MG
39516,-15.04667,-42.955246,mamonas,MG
39517,-15.529298,-43.067196,pai pedro,MG
39518,-15.807759,-42.869625,serranopolis de minas,MG
39520,-15.744003,-43.028732,porteirinha,MG
39523,-15.654885,-43.065407,tocandira,MG
39525,-15.801961,-43.30108,nova porteirinha,MG
39526,-15.365739,-42.96033,catuti,MG
39527,-15.397711,-42.86612,mato verde,MG
39529,-16.005358,-43.04236,riacho dos machados,MG
39530,-15.6221485,-42.547825,rio pardo de minas,MG
39535,-15.392754,-42.300583,vargem grande do rio pardo,MG
39536,-15.492437,-42.19818,indaiabira,MG
39538,-15.340892,-42.62319,santo antonio do retiro,MG
39540,-15.31433,-42.023182,sao joao do paraiso,MG
39547,-15.168899,-42.499718,montezuma,MG
39550,-15.812648,-42.23259,taiobeiras,MG
39553,-15.318988,-41.751755,ninheira,MG
39555,-15.609682,-41.73773,berizal,MG
39558,-16.114126,-42.526623,fruta de leite,MG
39560,-16.17248,-42.289124,salinas,MG
39563,-16.095194,-41.74695,santa cruz de salinas,MG
39565,-16.403288,-42.261326,rubelita,MG
39568,-15.971534,-42.46278,novorizonte,MG
39569,-15.939957,-41.85636,curral de dentro,MG
39570,-16.55985,-42.893852,grão mogol,MG
39573,-16.22822,-42.616756,padre carvalho,MG
39575,-16.544481,-42.515354,josenopolis,MG
39580,-16.479424,-43.494724,francisco sa,MG
39585,-16.240051,-43.274956,catuni,MG
39590,-16.849276,-43.587345,juramento,MG
39592,-16.851274,-43.698772,glaucilandia,MG
39594,-17.067543,-43.31497,itacambira,MG
39596,-16.868675,-42.967884,botumirim,MG
39597,-0.9331793,-48.279884,adao colares,MG
39598,-16.722645,-42.862648,cristalia,MG
39600,-16.847979,-42.068974,aracuai,MG
39602,-17.161373,-42.082054,engenheiro schnoor,MG
39610,-16.616676,-41.76343,itinga,MG
39615,-16.754566,-41.50658,ponto dos volantes,MG
39620,-16.22109,-41.474785,medina,MG
39623,-19.893238,-43.986305,tuparece,MG
39625,-16.565449,-41.50233,itaobim,MG
39628,-16.298767,-41.797054,comercinho,MG
39629,-16.19208,-41.72617,agua branca de minas,MG
39630,-16.808859,-42.338455,virgem da lapa,MG
39635,-16.61721,-42.188366,coronel murta,MG
39640,-16.947763,-42.4608,berilo,MG
39642,-16.907406,-42.606762,jose goncalves de minas,MG
39644,-16.994232,-42.348667,francisco badaro,MG
39645,-17.082321,-42.2582,jenipapo de minas,MG
39648,-17.15402,-42.372086,chapada do norte,MG
39650,-17.217037,-42.597263,minas novas,MG
39655,-17.081062,-42.693287,leme do prado,MG
39660,-17.282408,-42.73453,turmalina,MG
39662,-17.2575,-43.04361,cacaratiba,MG
39663,-17.395718,-42.73639,veredinha,MG
39664,-21.7706,-43.35523,mendonca,MG
39665,-17.529423,-43.014744,carbonita,MG
39670,-17.866117,-42.86903,itamarandiba,MG
39678,-17.869684,-42.55603,aricanduva,MG
39680,-17.699026,-42.509007,capelinha,MG
39685,-17.728727,-42.267548,angelândia,MG
39688,-17.595592,-42.16499,setubinha,MG
39690,-17.846003,-42.074535,malacacheta,MG
39695,-17.959333,-42.011173,franciscopolis,MG
39700,-18.546713,-42.55476,pecanha,MG
39703,-18.531517,-42.61976,cantagalo,MG
39704,-20.925373,-42.83362,sao geraldo do baguari,MG
39705,-18.548645,-42.767017,sao joao evangelista,MG
39706,-18.623383,-46.508873,nelson de sena,MG
39707,-18.277203,-42.672222,sao jose do jacuri,MG
39708,-18.167223,-42.766094,frei lagonegro,MG
39710,-18.624405,-42.286217,coroaci,MG
39711,-19.93141,-41.69191,conceição de tronqueiras,MG
39715,-18.477404,-42.30992,virgolandia,MG
39716,-18.474657,-42.308155,virgolandia,MG
39718,-18.453497,-42.251312,nacip raydan,MG
39720,-18.82383,-42.475914,gonzaga,MG
39723,-19.898193,-43.899628,sao geraldo da piedade,MG
39725,-18.82461,-42.43698,santa efigenia de minas,MG
39728,-18.78102,-42.365936,sardoa,MG
39730,-18.818075,-42.704586,virginopolis,MG
39735,-18.80042,-42.619923,divinolandia de minas,MG
39740,-18.784967,-42.944088,guanhaes,MG
39741,-18.675783,-42.77443,correntinho,MG
39742,-18.775179,-42.932983,sapucaia de guanhaes,MG
39745,-18.914696,-43.079987,senhora do porto,MG
39750,-18.675213,-43.084003,sabinopolis,MG
39755,-18.473444,-43.06021,materlandia,MG
39765,-18.42779,-42.868828,paulistas,MG
39770,-18.2332,-42.84093,coluna,MG
39775,-18.221838,-42.500385,jose raydan,MG
39780,-18.182043,-42.418728,santa maria do suacui,MG
39784,-18.365767,-42.606,sao pedro do suacui,MG
39785,-18.325268,-42.14368,são josé da safira,MG
39790,-17.993694,-42.386765,agua boa,MG
39795,-18.088757,-42.571877,sao sebastiao do maranhao,MG
39800,-17.865522,-41.508633,teófilo otoni,MG
39801,-17.85169,-41.49361,teofilo otoni,MG
39802,-17.877615,-41.5006,teofilo otoni,MG
39803,-17.87476,-41.514874,teofilo otoni,MG
39804,-17.855633,-41.515697,teofilo otoni,MG
39807,-21.781733,-43.341564,topazio,MG
39809,-17.88139,-41.31083,pedro versiani,MG
39810,-17.18585,-41.697964,carai,MG
39812,-17.18417,-41.46528,ponto do marambaia,MG
39813,-17.15821,-41.565014,marambainha,MG
39814,-17.43259,-40.99683,pavao,MG
39815,-17.401047,-41.669353,itaipe,MG
39816,-17.301134,-41.515472,catuji,MG
39817,-17.416613,-41.21828,novo oriente de minas,MG
39818,-17.073435,-41.485332,padre paraiso,MG
39820,-17.46825,-41.8796,novo cruzeiro,MG
39823,-17.275644,-42.015007,queixada,MG
39825,-17.632624,-41.741234,ladainha,MG
39826,-17.67972,-41.87639,concordia de mucuri,MG
39827,-17.805567,-41.786324,pote,MG
39830,-18.034058,-41.682182,itambacuri,MG
39835,-18.241829,-41.72952,campanario,MG
39837,-18.461473,-41.805073,jampruca,MG
39840,-18.07376,-41.547462,frei gaspar,MG
39848,-18.479277,-41.3854,sao jose do divino,MG
39850,-18.039928,-41.110794,ataleia,MG
39855,-18.069515,-41.272404,ouro verde de minas,MG
39860,-17.835726,-40.344353,nanuque,MG
39862,-17.97828,-40.75932,vila pereira,MG
39864,-17.70199,-40.76521,carlos chagas,MG
39865,-17.69938,-40.765842,presidente pena,MG
39866,-17.91,-41.01361,epaminondas otoni,MG
39868,-17.780546,-40.247066,serra dos aimores,MG
39870,-16.889133,-40.926456,fronteira dos vales,MG
39873,-17.078152,-40.71762,machacalis,MG
39874,-16.938795,-40.686237,santa helena de minas,MG
39875,-17.058447,-40.571224,bertopolis,MG
39878,-17.254868,-40.572,umburatiba,MG
39880,-17.079065,-40.93146,aguas formosas,MG
39885,-17.277521,-41.088943,crisolita,MG
39888,-19.76161,-43.849922,nova santa luzia,MG
39890,-16.66019,-41.018307,joaima,MG
39893,-16.86974,-41.25494,monte formoso,MG
39895,-16.645088,-40.759888,felisburgo,MG
39900,-16.186825,-40.691612,almenara,MG
39912,-15.7221155,-41.003464,divisopolis,MG
